01:57:24,יûגא,down
01:57:28,10.61.1.1,down
01:57:30,10.61.128.1,up
01:57:31,10.61.2.1,up
01:57:35,10.61.8.1,down
02:05:40,10.61.1.1,down
02:05:41,10.61.128.1,up
02:05:42,10.61.2.1,up
02:05:46,10.61.8.1,down
02:05:47,10.56.41.161,up
02:05:49,10.61.129.1,up
02:05:50,10.61.129.144,up
02:05:53,10.61.130.1,down
02:05:55,10.61.131.1,up
02:05:59,10.61.132.1,down
02:05:59,10.61.133.1,up
02:06:01,10.61.6.1,up
02:06:03,יûגא,down
02:14:06,10.61.131.1,up
02:14:09,10.61.132.1,down
02:14:09,10.61.133.1,up
02:14:12,10.61.6.1,up
02:14:13,10.56.41.161,up
02:14:15,10.61.129.1,up
02:14:16,10.61.129.144,up
02:14:19,10.61.130.1,down
02:14:22,יûגא,down
02:14:26,10.61.1.1,down
02:14:27,10.61.128.1,up
02:14:28,10.61.2.1,up
02:14:32,10.61.8.1,down
02:22:35,10.61.128.1,up
02:22:36,10.61.2.1,up
02:22:40,10.61.8.1,down
02:22:44,10.61.1.1,down
02:22:45,10.61.129.1,up
02:22:47,10.61.129.144,up
02:22:50,10.61.130.1,down
02:22:51,10.61.131.1,up
02:22:55,10.61.132.1,down
02:22:55,10.61.133.1,up
02:22:57,10.61.6.1,up
02:22:58,10.56.41.161,up
02:23:01,יûגא,down
02:31:05,10.61.8.1,down
02:31:09,10.61.1.1,down
02:31:11,10.61.128.1,up
02:31:12,10.61.2.1,up
02:31:15,10.61.130.1,down
02:31:16,10.61.131.1,up
02:31:20,10.61.132.1,down
02:31:20,10.61.133.1,up
02:31:22,10.61.6.1,up
02:31:24,10.56.41.161,up
02:31:25,10.61.129.1,up
02:31:26,10.61.129.144,up
02:31:29,יûגא,down
02:39:31,10.61.131.1,up
02:39:35,10.61.132.1,down
02:39:35,10.61.133.1,up
02:39:36,10.61.6.1,up
02:39:39,10.56.41.161,up
02:39:41,10.61.129.1,up
02:39:42,10.61.129.144,up
02:39:45,10.61.130.1,down
02:39:47,יûגא,down
02:39:51,10.61.1.1,down
02:39:52,10.61.128.1,up
02:39:54,10.61.2.1,up
02:39:58,10.61.8.1,down
02:48:02,10.61.1.1,down
02:48:04,10.61.128.1,up
02:48:05,10.61.2.1,up
02:48:09,10.61.8.1,down
02:48:13,10.61.132.1,down
02:48:13,10.61.133.1,up
02:48:15,10.61.6.1,up
02:48:17,10.56.41.161,up
02:48:18,10.61.129.1,up
02:48:19,10.61.129.144,up
02:48:22,10.61.130.1,down
02:48:24,10.61.131.1,up
02:48:26,יûגא,down
02:56:28,10.56.41.161,up
02:56:30,10.61.129.1,up
02:56:31,10.61.129.144,up
02:56:34,10.61.130.1,down
02:56:36,10.61.131.1,up
02:56:40,10.61.132.1,down
02:56:40,10.61.133.1,up
02:56:42,10.61.6.1,up
02:56:44,יûגא,down
02:56:48,10.61.1.1,down
02:56:49,10.61.128.1,up
02:56:51,10.61.2.1,up
02:56:55,10.61.8.1,down
03:04:57,10.56.41.161,up
03:04:59,10.61.129.1,up
03:05:00,10.61.129.144,up
03:05:03,10.61.130.1,down
03:05:05,10.61.131.1,up
03:05:08,10.61.132.1,down
03:05:08,10.61.133.1,up
03:05:10,10.61.6.1,up
03:05:12,יûגא,down
03:05:16,10.61.1.1,down
03:05:17,10.61.128.1,up
03:05:18,10.61.2.1,up
03:05:22,10.61.8.1,down
03:13:27,10.61.1.1,down
03:13:28,10.61.128.1,up
03:13:30,10.61.2.1,up
03:13:33,10.61.8.1,down
03:13:35,10.56.41.161,up
03:13:36,10.61.129.1,up
03:13:37,10.61.129.144,up
03:13:40,10.61.130.1,down
03:13:42,10.61.131.1,up
03:13:46,10.61.132.1,down
03:13:46,10.61.133.1,up
03:13:47,10.61.6.1,up
03:13:50,יûגא,down
03:21:52,10.61.131.1,up
03:21:56,10.61.132.1,down
03:21:56,10.61.133.1,up
03:21:58,10.61.6.1,up
03:21:59,10.56.41.161,up
03:22:00,10.61.129.1,up
03:22:02,10.61.129.144,up
03:22:05,10.61.130.1,down
03:22:07,יûגא,down
03:22:11,10.61.1.1,down
03:22:12,10.61.128.1,up
03:22:13,10.61.2.1,up
03:22:17,10.61.8.1,down
03:30:20,10.56.41.161,up
03:30:21,10.61.129.1,up
03:30:23,10.61.129.144,up
03:30:26,10.61.130.1,down
03:30:27,10.61.131.1,up
03:30:31,10.61.132.1,down
03:30:31,10.61.133.1,up
03:30:33,10.61.6.1,up
03:30:35,יûגא,down
03:30:39,10.61.1.1,down
03:30:41,10.61.128.1,up
03:30:42,10.61.2.1,up
03:30:46,10.61.8.1,down
03:38:48,10.61.129.144,up
03:38:51,10.61.130.1,down
03:38:53,10.61.131.1,up
03:38:57,10.61.132.1,down
03:38:57,10.61.133.1,up
03:38:59,10.61.6.1,up
03:39:00,10.56.41.161,up
03:39:02,10.61.129.1,up
03:39:04,יûגא,down
03:39:05,10.61.2.1,up
03:39:09,10.61.8.1,down
03:39:13,10.61.1.1,down
03:39:14,10.61.128.1,up
03:47:19,10.61.1.1,down
03:47:21,10.61.128.1,up
03:47:22,10.61.2.1,up
03:47:26,10.61.8.1,down
03:47:28,10.56.41.161,up
03:47:29,10.61.129.1,up
03:47:30,10.61.129.144,up
03:47:34,10.61.130.1,down
03:47:35,10.61.131.1,up
03:47:39,10.61.132.1,down
03:47:39,10.61.133.1,up
03:47:40,10.61.6.1,up
03:47:42,יûגא,down
03:55:45,10.61.129.1,up
03:55:46,10.61.129.144,up
03:55:49,10.61.130.1,down
03:55:50,10.61.131.1,up
03:55:54,10.61.132.1,down
03:55:54,10.61.133.1,up
03:55:56,10.61.6.1,up
03:55:58,10.56.41.161,up
03:56:00,יûגא,down
03:56:01,10.61.128.1,up
03:56:03,10.61.2.1,up
03:56:07,10.61.8.1,down
03:56:11,10.61.1.1,down
04:04:13,10.61.6.1,up
04:04:14,10.56.41.161,up
04:04:15,10.61.129.1,up
04:04:17,10.61.129.144,up
04:04:20,10.61.130.1,down
04:04:21,10.61.131.1,up
04:04:25,10.61.132.1,down
04:04:25,10.61.133.1,up
04:04:27,יûגא,down
04:04:31,10.61.1.1,down
04:04:32,10.61.128.1,up
04:04:33,10.61.2.1,up
04:04:37,10.61.8.1,down
04:12:42,10.61.1.1,down
04:12:43,10.61.128.1,up
04:12:45,10.61.2.1,up
04:12:49,10.61.8.1,down
04:12:53,10.61.132.1,down
04:12:53,10.61.133.1,up
04:12:55,10.61.6.1,up
04:12:56,10.56.41.161,up
04:12:57,10.61.129.1,up
04:12:59,10.61.129.144,up
04:13:02,10.61.130.1,down
04:13:03,10.61.131.1,up
04:13:05,יûגא,down
04:21:10,10.61.1.1,down
04:21:11,10.61.128.1,up
04:21:13,10.61.2.1,up
04:21:17,10.61.8.1,down
04:21:17,10.61.133.1,up
04:21:18,10.61.6.1,up
04:21:19,10.56.41.161,up
04:21:21,10.61.129.1,up
04:21:22,10.61.129.144,up
04:21:25,10.61.130.1,down
04:21:26,10.61.131.1,up
04:21:30,10.61.132.1,down
04:21:32,יûגא,down
04:29:37,10.61.8.1,down
04:29:41,10.61.1.1,down
04:29:42,10.61.128.1,up
04:29:44,10.61.2.1,up
04:29:47,10.61.130.1,down
04:29:48,10.61.131.1,up
04:29:52,10.61.132.1,down
04:29:52,10.61.133.1,up
04:29:54,10.61.6.1,up
04:29:55,10.56.41.161,up
04:29:57,10.61.129.1,up
04:29:58,10.61.129.144,up
04:30:00,יûגא,down
04:38:04,10.61.130.1,down
04:38:05,10.61.131.1,up
04:38:09,10.61.132.1,down
04:38:09,10.61.133.1,up
04:38:11,10.61.6.1,up
04:38:13,10.56.41.161,up
04:38:14,10.61.129.1,up
04:38:16,10.61.129.144,up
04:38:18,יûגא,down
04:38:22,10.61.8.1,down
04:38:26,10.61.1.1,down
04:38:27,10.61.128.1,up
04:38:28,10.61.2.1,up
